inner_window,zscore_lookback,forward_window,metric,forward_days,n_valid,pearson_r,spearman_r,pearson_p,spearman_p,auc_bad_day,n_spikes,spike_flat_med,spike_steep_med,spike_ratio,spike_p,spike_passes_2x
20,120,5,steepening,5,2313,,-0.0036829787810030846,,0.8594826441420554,0.5150985915492958,320,-1.0055389808187114,-1.0177718764419572,1.0121655110906649,0.9454304498608749,False
20,120,10,slope,10,2365,,-0.00014538419908268572,,0.9943618117638394,0.5319770794223349,329,-1.0838033122107724,-1.0399711894801102,0.959557124215415,0.5147891170541481,False
20,120,10,spread,10,2308,,0.005188677095776945,,0.8032530768090408,0.49300771782115066,318,-1.0942270789647566,-1.0334832551379285,0.9444870036626241,0.7411857027304252,False
20,120,10,steepening,10,2308,,0.004283478119479632,,0.8370449333818843,0.5290325216864395,318,-1.1063428219057525,-1.0399711894801102,0.9400080778656723,0.25766765041935313,False
20,120,20,slope,20,2355,,0.01290753568651017,,0.5312658588229185,0.5188037012557832,329,-0.985796384155228,-1.005846257843341,1.020338757587648,0.5781615643104925,False
20,120,20,spread,20,2298,,0.0055915042399345095,,0.788777246521285,0.4878695233129513,318,-1.042917639533083,-1.0198924027788414,0.9779222865915375,0.9991066843733131,False
20,120,20,steepening,20,2298,,0.013498784483932776,,0.5177776914093167,0.5167045867500909,318,-1.0198924027788414,-1.0140145123099713,0.9942367543352073,0.7042822963538024,False
20,252,1,slope,1,2242,,0.0025908292893248343,,0.9024183558594642,0.5104346808759559,307,-1.040235007845797,-1.0339066459164588,0.9939164113093604,0.7928969021735572,False
20,252,1,spread,1,2185,,0.02031213411482016,,0.34260807594467846,0.4998114579685943,303,-1.1132178566906965,-0.9843293225318551,0.8842198466506879,0.31199485356570533,False
20,252,1,steepening,1,2185,,0.006334798241282215,,0.7672703828474334,0.5095628967238578,303,-1.040235007845797,-0.9854761307385363,0.9473591287600869,0.3177904136818892,False
20,252,3,slope,3,2240,,0.003466598839312395,,0.8697482148149269,0.5100367878915283,307,-0.9476747582916736,-1.0285599968518322,1.0853512640834355,0.4420035084908407,False
20,252,3,spread,3,2183,,-0.00013231760382849208,,0.9950701582454541,0.5098086881233453,303,-1.0163210923453796,-0.9568504952731464,0.9414844407735433,0.6439436130521332,False
20,252,3,steepening,3,2183,,0.0046353898764427545,,0.8286334752869507,0.5040854271077885,303,-0.9093917526082254,-0.9357815052562469,1.0290191246757332,0.6165766128917989,False
20,252,5,slope,5,2238,,0.0051190445321767745,,0.80875264475972,0.5099282199139326,307,-1.0211087174354516,-0.9650231642862092,0.9450738670705866,0.7586224317833598,False
20,252,5,spread,5,2181,,0.020851147510263245,,0.33039393344548607,0.4870330640733172,303,-0.9206863777557204,-1.154529417250866,1.2539877260540828,0.02661780094318734,False
20,252,5,steepening,5,2181,,0.013347634580928169,,0.5332709516727632,0.5046196867375762,303,-1.0055389808187114,-1.0032472398396421,0.9977208830062427,0.892765253263617,False
20,252,10,slope,10,2233,,-0.004144283752914467,,0.8448232406688909,0.5341405911452635,305,-1.1063428219057525,-1.0288659707849925,0.9299703043336055,0.5088687218009893,False
20,252,10,spread,10,2176,,-0.01652778378616507,,0.4409492062694092,0.5074843621719839,301,-1.0158427292234347,-1.0450672312124127,1.028768726839556,0.9738813637950035,False
20,252,10,steepening,10,2176,,-0.0009749416801847192,,0.9637465690758802,0.5350525627517608,301,-1.0627946075463792,-0.9956632759088142,0.9368350844453871,0.4720898550901488,False
